id,stack_id,rowrange,depth,heightrange,terminalstopoveraction_id,put_handling_id,put_correction_id,pull_handling_id,pull_correction_id,yardmovehandling_id,container_number,container_relative_marker_position,container_height,marker_id,reachstacker_moves,crane_moves,locationinformation_id,straddlecarrier_moves
18276958,2352131,"[0,1)",0,"[0,1)",17764057,,18276955,18276514,,,,1,0,,,,,
16002500,2352135,"[0,1)",0,"[0,1)",14337739,14337735,,16002499,,,,1,0,,0,0,16002502,0
16003093,2352135,"[0,1)",0,"[0,1)",14337769,14337765,,16003092,,,,1,0,,0,0,16003094,0
16003514,2352135,"[0,1)",0,"[0,1)",14337800,14337796,,16003513,,,,1,0,,0,0,16003518,0
16004229,2352135,"[0,1)",0,"[0,1)",14337830,14337826,,16004228,,,,1,0,,0,0,16004231,0
16004855,2352135,"[0,1)",0,"[0,1)",14337674,14337670,,16004854,,,,1,0,,0,0,16004856,0
16533353,2352142,"[0,1)",0,"[0,1)",16351525,,16533340,16522770,,,,1,0,,,,,
16005835,2352135,"[0,1)",0,"[0,1)",14337734,14337730,,16005834,,,,1,0,,0,0,16005836,0
16499341,2351362,"[42702,48798)",0,"[2621,5242)",8165920,16499123,,,,,,1,0,,1,1,16499340,4
16530070,2351362,"[61002,67098)",0,"[5242,7863)",4941332,16529702,,,,,,1,0,,0,0,16530069,1
15459247,2351804,"[54902,60998)",0,"[0,2621)",3231309,15458761,,16309808,,,,1,0,,0,0,15459246,0
10735811,2351380,"[24402,30498)",0,"[0,2621)",8642463,10735794,,16538356,,,,1,0,,0,0,10735810,0
16006502,2352131,"[0,1)",0,"[0,1)",14337739,16002499,,,16539085,,,1,0,,0,0,16006501,0
16005319,2352135,"[0,1)",0,"[0,1)",14337699,14337695,,16005318,,,,1,0,,0,0,16005321,0
16533581,2387709,"[0,1)",0,"[0,1)",16351525,16522770,,16351522,,,,1,0,,0,0,16533580,0
16362448,2352137,"[0,1)",0,"[0,1)",3231309,16309808,,3231313,,,,1,0,,0,0,16362450,0
16006351,2352131,"[0,1)",0,"[0,1)",14337709,16001520,,,16553577,,,1,0,,0,0,16006350,0
16006105,2352131,"[0,1)",0,"[0,1)",14337805,16000817,,,16573141,,,1,0,,0,0,16006104,0
16005932,2352131,"[0,1)",0,"[0,1)",14337835,16000505,,,16619844,,,1,0,,0,0,16005931,0
12240205,2351435,"[42702,48798)",0,"[0,2621)",3230788,12240115,,16331413,,,,1,0,,0,0,12240204,0
16379499,2351408,"[54902,60998)",0,"[2621,5242)",3640580,16379314,,,16381661,,,1,0,,0,0,16379498,0
16007286,2352135,"[0,1)",0,"[0,1)",14337795,14337791,,16007285,,,,1,0,,0,0,16007287,0
16205404,2351698,"[6,12198)",0,"[5792,8688)",4941146,16203729,,16491089,,,,1,0,,0,0,16205403,0
16008319,2352131,"[0,1)",0,"[0,1)",14337825,16008001,,,16016223,,,1,0,,0,0,16008318,0
16007601,2352131,"[0,1)",0,"[0,1)",14337795,16007285,,,16021469,,,1,0,,0,0,16007600,0
16008002,2352135,"[0,1)",0,"[0,1)",14337825,14337821,,16008001,,,,1,0,,0,0,16008007,0
18116305,2351232,"[61002,73194)",0,"[0,2621)",14666392,18116282,,,,,,1,0,,1,1,18116304,1
18116352,2351232,"[61002,73194)",0,"[2621,5517)",9231250,18116328,,,,,,1,0,,0,0,18116351,0
18116451,2351232,"[48802,60994)",0,"[2896,5792)",8121105,18116427,,,,,,1,0,,0,0,18116450,0
18116692,2351232,"[36602,48794)",0,"[5792,8688)",10000670,18116669,,,,,,1,0,,0,0,18116691,0
16527903,2352137,"[0,1)",0,"[0,1)",3267944,16491142,,3267948,,,,1,0,,0,0,16527930,0
10747136,2351048,"[48802,60994)",0,"[0,2896)",7663637,10747134,,16491148,,,,1,0,,0,0,10747135,0
18117501,2351219,"[48802,60994)",0,"[0,2896)",5424508,18117479,,18117936,,,,1,0,,0,0,18117500,0
16531677,2352137,"[0,1)",0,"[0,1)",7663637,16491148,,7663642,,,,1,0,,0,0,16531682,0
15365827,2351804,"[67102,73198)",0,"[0,2621)",12966428,15364736,,16532859,,,,1,0,,0,0,15365826,0
16536237,2351553,"[61006,73198)",0,"[0,2896)",8091941,16534969,,,,,,1,0,,2,2,16536236,2
10742738,2351193,"[2,12194)",0,"[0,2896)",3229289,10742726,,16172864,,,,1,0,,0,0,10742737,0
16456879,2351193,"[36602,48794)",0,"[0,2896)",4543023,16456577,,16491154,,,,1,0,,0,0,16456878,0
16534898,2352137,"[0,1)",0,"[0,1)",4543023,16491154,,4543031,,,,1,0,,0,0,16534901,0
16147529,2352131,"[0,1)",0,"[0,1)",14336434,16145486,,,16541344,,,1,0,,0,0,16147528,0
16130098,2351034,"[36602,48794)",0,"[5792,8688)",6022733,6022730,,16225611,,,,1,0,,0,0,16130097,0
16683717,2352135,"[0,1)",0,"[0,1)",10365452,10365448,,16683716,,,,1,0,,0,0,16683725,0
18116407,2351232,"[48802,60994)",0,"[0,2896)",10286585,18116384,,,,,,1,0,,1,1,18116406,1
16683172,2351380,"[24402,36594)",0,"[0,2896)",10365261,16681113,,,,,,1,0,,1,1,16683171,1
18117340,2351219,"[48802,60994)",0,"[2896,5792)",14887105,18117297,,18117354,,,,1,0,,0,0,18117339,0
18117280,2351219,"[48802,60994)",0,"[0,2896)",8096846,18117245,,18117434,,,,1,0,,0,0,18117279,0
18116757,2351232,"[24402,36594)",0,"[0,2896)",3296259,18116731,,,,,,1,0,,1,1,18116756,2
18118830,2351219,"[2,12194)",0,"[5792,8688)",8122719,18118805,,,,,,1,0,,0,0,18118829,0
18118768,2351219,"[48802,60994)",0,"[0,2896)",11801815,18118705,,18119122,,,,1,0,,0,0,18118767,0
18277442,2387709,"[0,1)",0,"[0,1)",3165056,,18277431,,,,,1,0,,0,0,,0
18119299,2351219,"[48802,60994)",0,"[0,2896)",9670339,18119184,,,,,,1,0,,2,2,18119298,2
18277513,2352131,"[0,1)",0,"[0,1)",17739599,,18277510,,18374578,,,1,0,,0,0,,0
16683154,2352135,"[0,1)",0,"[0,1)",10365643,10365639,,16683153,,,,1,0,,0,0,16683163,0
16685011,2352135,"[0,1)",0,"[0,1)",10377060,10377056,,16685010,,,,1,0,,0,0,16685019,0
16688952,2352135,"[0,1)",0,"[0,1)",10373899,10373895,,16688951,,,,1,0,,0,0,16688954,0
18117417,2351232,"[12202,24394)",0,"[0,2896)",14887105,18117354,,,,,,1,0,,2,2,18117416,3
18118163,2351232,"[12202,24394)",0,"[5792,8688)",5424508,18118127,,,,,,1,0,,0,0,18118162,1
16690078,2352135,"[0,1)",0,"[0,1)",10369421,10369417,,16690077,,,,1,0,,0,0,16690085,0
16654240,2352080,"[6,12198)",0,"[0,2896)",14111882,16653878,,,16868314,,,1,0,,1,1,16654239,1
16685775,2352080,"[6,12198)",0,"[2896,5517)",10377060,16685010,,10377064,,,,1,0,,0,0,16685774,0
16683770,2352125,"[0,1)",0,"[0,1)",10365643,16683153,,,18119360,,,1,0,,0,0,16683769,0
18279501,2387709,"[0,1)",0,"[0,1)",17742386,18278367,,17742383,,,,1,0,,0,0,18279500,0
18119346,2351219,"[48802,60994)",0,"[2896,5792)",5403630,18119316,,,,,,1,0,,1,1,18119345,1
18118363,2351245,"[12202,24394)",0,"[2896,5792)",12306456,18118345,,18118374,,,,1,0,,0,0,18118362,0
16684900,2351380,"[36602,48794)",0,"[0,2896)",10365452,16683716,,,,,,1,0,,1,1,16684899,1
18118399,2351245,"[24402,36594)",0,"[0,2896)",12306456,18118374,,,,,,1,0,,1,1,18118398,1
18118449,2351245,"[24402,36594)",0,"[2896,5792)",7677432,18118417,,,,,,1,0,,0,0,18118448,0
18120205,2351100,"[36602,48794)",0,"[5792,8688)",3197035,18120179,,,,,,1,0,,0,0,18120204,2
18120847,2351061,"[61002,73194)",0,"[2896,5792)",11801815,18120788,,,,,,1,0,,0,0,18120846,0
18122474,2350982,"[24402,36594)",0,"[0,2896)",15649629,18122449,,,,,,1,0,,2,2,18122473,2
18279637,2350982,"[24402,36594)",0,"[5792,8688)",14849817,14849814,,,,,,1,0,,0,0,18279636,0
18122010,2352142,"[0,1)",0,"[0,1)",13056855,18121979,,18327279,,,,1,0,,0,0,18122009,0
18121720,2351021,"[12202,24394)",0,"[0,2621)",3211504,18121653,,,,,,1,0,,0,0,18121719,0
16686139,2352135,"[0,1)",0,"[0,1)",10355042,10355038,,16686138,,,,1,0,,0,0,16686148,0
18347737,2387709,"[0,1)",0,"[0,1)",18324218,18336720,,18324215,,,,1,0,,0,0,18347736,0
16691170,2352135,"[0,1)",0,"[0,1)",10368062,10368058,,16691169,,,,1,0,,0,0,16691177,0
18349622,2351316,"[61002,73194)",0,"[5792,8688)",14848462,18349099,,,,,,1,0,,0,0,18349621,0
16692050,2352091,"[12206,24398)",0,"[0,2621)",10364672,16691796,,,,,,1,0,,1,1,16692049,1
18120165,2351619,"[48806,60998)",0,"[5792,8688)",14719535,18120148,,18120367,,,,1,0,,0,0,18120164,0
18120081,2351219,"[48802,60994)",0,"[5792,8688)",14736665,18120042,,18120412,,,,1,0,,0,0,18120080,0
16691616,2351380,"[61002,73194)",0,"[0,2621)",10368062,16691169,,,,,,1,0,,1,1,16691615,1
16686650,2351380,"[48802,60994)",0,"[0,2896)",10355042,16686138,,,,,,1,0,,0,0,16686649,0
18120433,2351100,"[61002,73194)",0,"[5792,8688)",14736665,18120412,,,,,,1,0,,0,0,18120432,0
18119167,2351553,"[48806,60998)",0,"[5792,8688)",11801815,18119122,,18120788,,,,1,0,,0,0,18119166,0
18120989,2351048,"[48802,60994)",0,"[0,2896)",13496565,18120966,,,,,,1,0,,0,0,18120988,0
18301008,2352142,"[0,1)",0,"[0,1)",14336754,18300934,,18349679,,,,1,0,,0,0,18301007,0
18121226,2351048,"[12202,24394)",0,"[0,2896)",4473196,18121175,,18121320,,,,1,0,,0,0,18121225,0
18121346,2351048,"[2,12194)",0,"[0,2896)",4473196,18121320,,,,,,1,0,,0,0,18121345,0
18121900,2351021,"[48802,60994)",0,"[0,2621)",3887642,18121877,,,,,,1,0,,0,0,18121899,0
18281140,2351048,"[24402,36594)",0,"[0,2896)",17712871,17712868,,,,,,1,0,,0,0,18281139,0
18354315,2351790,"[12206,24398)",0,"[0,2896)",14655854,18354260,,,,,,1,0,,0,0,18354314,0
18356356,2351245,"[61002,73194)",0,"[2896,5792)",12786595,18356320,,,,,,1,0,,0,0,18356355,0
18309032,2387709,"[0,1)",0,"[0,1)",18304242,18308824,,18304239,,,,1,0,,0,0,18309031,0
18373981,2351527,"[36606,48798)",0,"[5517,8413)",5351653,18373950,,,,,,1,0,,0,0,18373980,2
18312379,2387709,"[0,1)",0,"[0,1)",18304572,18312044,,18304569,,,,1,0,,0,0,18312378,0
18294941,2350880,"[2,12194)",0,"[5242,7863)",14850349,18294889,,,,,,1,0,,0,0,18294940,2
18326163,2350905,"[2,12194)",0,"[2621,5242)",12349332,18326104,,,,,,1,0,,0,0,18326162,0
18327544,2351048,"[61002,73194)",0,"[0,2896)",13056855,18327279,,,,,,1,0,,0,0,18327543,0
18330485,2350874,"[12202,24394)",0,"[0,2621)",7823373,18330447,,,,,,1,0,,0,0,18330484,0
18383037,2387709,"[0,1)",0,"[0,1)",18383016,,18383031,,18487951,,,1,0,,0,0,,0
18480455,2352142,"[0,1)",0,"[0,1)",13487248,17804639,,13487245,,,,1,0,,0,0,18480454,0
18370341,2352114,"[6,12198)",0,"[2621,5242)",11056697,18370224,,,,,,1,0,,0,0,18370340,0
18372947,2351487,"[61006,73198)",0,"[2896,5792)",8815090,18372847,,,,,,1,0,,0,0,18372946,0
18374912,2351513,"[6,12198)",0,"[0,2896)",14850688,18374874,,,,,,1,0,,1,1,18374911,1
18373661,2351245,"[36602,48794)",0,"[5792,8688)",13502329,18373426,,18384062,,,,1,0,,0,0,18373660,0
18373400,2351527,"[61006,73198)",0,"[0,2621)",9662027,18373313,,,,,,1,0,,2,2,18373399,6
18472508,2387709,"[0,1)",0,"[0,1)",18100627,18471904,,,18474708,,,1,0,,0,0,18472507,0
18280092,2352142,"[0,1)",0,"[0,1)",10351429,18280029,,18376144,,,,1,0,,0,0,18280091,0
18469733,2351579,"[24406,36598)",0,"[0,2896)",10372209,18469646,,,,,,1,0,,0,0,18469732,0
18470500,2352131,"[0,1)",0,"[0,1)",17548722,17548719,,,,,,1,0,,0,0,18470499,0
18330845,2350896,"[12202,24394)",0,"[0,2621)",10646527,18330811,,,,,,1,0,,1,1,18330844,1
18376915,2351658,"[48806,60998)",0,"[2621,5242)",11644684,18376869,,,,,,1,0,,1,1,18376914,5
18375874,2387709,"[0,1)",0,"[0,1)",18362686,18375363,,18362683,,,,1,0,,0,0,18375873,0
18376257,2351579,"[12206,24398)",0,"[0,2896)",10351429,18376144,,10351433,,,,1,0,,0,0,18376256,0
18474722,2387709,"[0,1)",0,"[0,1)",14336279,,18474709,,,,,1,0,,0,0,,0
18471848,2387709,"[0,1)",0,"[0,1)",17717875,18469901,,17717872,,,,1,0,,0,0,18471847,0
18472420,2352131,"[0,1)",0,"[0,1)",18100627,,18472418,18471904,,,,1,0,,,,,
18473234,2351435,"[54902,60998)",0,"[0,2621)",12337344,12337341,,,,,,1,0,,0,0,18473233,0
18365671,2351887,"[24406,36598)",0,"[0,2621)",10375169,18365629,,,,,,1,0,,0,0,18365670,0
18475000,2351390,"[30502,36598)",0,"[0,2621)",12337444,12337441,,,,,,1,0,,0,0,18474999,0
18478525,2387709,"[0,1)",0,"[0,1)",18469243,18478037,,18469240,,,,1,0,,0,0,18478524,0
18366097,2351887,"[24406,36598)",0,"[2621,5242)",8715936,18366067,,8715940,,,,1,0,,0,0,18366096,0
18484577,2351777,"[6,12198)",0,"[5792,8688)",13482893,13482890,,18488459,,,,1,0,,0,0,18484576,0
18485387,2351408,"[36602,42698)",0,"[5242,7863)",5073752,5073749,,,,,,1,0,,0,0,18485386,0
16687998,2352125,"[0,1)",0,"[0,1)",10373671,16686919,,,18119000,,,1,0,,0,0,16687997,0
16686920,2352135,"[0,1)",0,"[0,1)",10373671,10373667,,16686919,,,,1,0,,0,0,16686922,0
18383195,2387709,"[0,1)",0,"[0,1)",18368729,18381963,,18368726,,,,1,0,,0,0,18383194,0
18347891,2351296,"[48802,54898)",0,"[5242,7863)",6834881,6834878,,,,,,1,0,,0,0,18347890,1
18120020,2351087,"[36602,48794)",0,"[0,2896)",14736665,18119775,,18120042,,,,1,0,,0,0,18120019,0
18119740,2351100,"[48802,60994)",0,"[5517,8413)",14719535,18119721,,18120148,,,,1,0,,0,0,18119739,0
18280363,2351180,"[36602,48794)",0,"[2896,5792)",17649212,17649208,,,,,,1,0,,0,0,18280362,0
18472137,8252394,"[0,1)",0,"[0,1)",17717890,17717887,,,,,,1,0,,0,0,18472136,0
18295086,2352142,"[0,1)",0,"[0,1)",14336942,18295013,,,18302362,,,1,0,,0,0,18295085,0
18312632,2351842,"[6,12198)",0,"[0,2621)",15344237,15344234,,18312716,,,,1,0,,0,0,18312631,0
18313554,8252394,"[0,1)",0,"[0,1)",18304242,18312470,,,18313555,,,1,0,,,,18313553,
18313566,8252394,"[0,1)",0,"[0,1)",16438515,,18313556,,,,,1,0,,0,0,,0
18474871,2352142,"[0,1)",0,"[0,1)",18408522,,18474869,18474542,,,,1,0,,,,,
18349881,2352142,"[0,1)",0,"[0,1)",14336754,18349679,,,18350392,,,1,0,,0,0,18349880,0
18473102,2387709,"[0,1)",0,"[0,1)",17719345,18472676,,17719342,,,,1,0,,0,0,18473101,0
18474932,2387709,"[0,1)",0,"[0,1)",18408522,18474542,,18408519,,,,1,0,,0,0,18474931,0
18354759,2351245,"[2,12194)",0,"[2896,5792)",12786595,18354661,,18356320,,,,1,0,,0,0,18354758,0
18359451,2352114,"[12206,24398)",0,"[2621,5242)",11057316,18359295,,,,,,1,0,,0,0,18359450,0
18355684,2351513,"[36606,48798)",0,"[0,2896)",11885335,18355645,,,,,,1,0,,1,1,18355683,1
18355873,2351513,"[24406,36598)",0,"[0,2621)",15343805,18355799,,,,,,1,0,,1,1,18355872,1
18366206,2351887,"[12206,24398)",0,"[0,2621)",10366018,18366164,,,,,,1,0,,1,1,18366205,1
18371705,2351865,"[48806,60998)",0,"[0,2896)",8007570,18371679,,,,,,1,0,,0,0,18371704,0
13791548,2351527,"[24406,36598)",0,"[0,2621)",11784748,11784745,,,18373247,,,1,0,,2,2,13791547,4
18327752,2387709,"[0,1)",0,"[0,1)",14656243,18327594,,,18379638,,,1,0,,0,0,18327751,0
18383093,2352142,"[0,1)",0,"[0,1)",18368729,,18383091,18381963,,,,1,0,,,,,
18479247,2351513,"[61006,73198)",0,"[5792,8688)",16947305,16947302,,,,,,1,0,,0,0,18479246,0
18485986,2387709,"[0,1)",0,"[0,1)",18472075,18485469,,18472072,,,,1,0,,0,0,18485985,0
16689733,2352125,"[0,1)",0,"[0,1)",10373899,16688951,,,18105718,,,1,0,,0,0,16689732,0
16687326,2352135,"[0,1)",0,"[0,1)",10346669,10346665,,16687325,,,,1,0,,0,0,16687329,0
18473807,2352142,"[0,1)",0,"[0,1)",18098712,,18473805,18473472,,,,1,0,,,,,
18120400,2351100,"[48802,60994)",0,"[5517,8413)",14719535,18120367,,,,,,1,0,,0,0,18120399,1
18121303,2352142,"[0,1)",0,"[0,1)",3211504,18121249,,18121653,,,,1,0,,0,0,18121302,0
18280746,2352131,"[0,1)",0,"[0,1)",18271719,,18280744,18279533,,,,1,0,,,,,
18280825,2387709,"[0,1)",0,"[0,1)",18271719,18279533,,18271716,,,,1,0,,0,0,18280824,0
18473867,2387709,"[0,1)",0,"[0,1)",18098712,18473472,,18098709,,,,1,0,,0,0,18473866,0
18301577,2352131,"[0,1)",0,"[0,1)",18280682,,18301575,18299067,,,,1,0,,,,,
18472865,2351245,"[36602,48794)",0,"[5792,8688)",7807928,7807925,,18489035,,,,1,0,,0,0,18472864,0
18301674,2387709,"[0,1)",0,"[0,1)",18280682,18299067,,18280679,,,,1,0,,0,0,18301673,0
18296835,2352142,"[0,1)",0,"[0,1)",14336764,18296772,,,18303047,,,1,0,,0,0,18296834,0
18476318,2351444,"[24402,30498)",0,"[2621,5242)",12337268,12337264,,,,,,1,0,,0,0,18476317,0
18312730,2351180,"[12202,24394)",0,"[5792,8688)",17613576,17613573,,,,,,1,0,,0,0,18312729,0
18327767,2350929,"[12202,24394)",0,"[0,2621)",12763007,18327647,,18328883,,,,1,0,,0,0,18327766,0
18328918,2350921,"[24402,36594)",0,"[0,2621)",12763007,18328883,,,,,,1,0,,1,1,18328917,1
18330572,2351831,"[12206,24398)",0,"[0,2896)",14655573,18330508,,,,,,1,0,,1,1,18330571,1
18300553,2351316,"[48802,60994)",0,"[5792,8688)",17713022,17713019,,,,,,1,0,,0,0,18300552,1
18354977,2351790,"[6,12198)",0,"[0,2896)",14656047,18354907,,18356699,,,,1,0,,0,0,18354976,0
18358510,2387709,"[0,1)",0,"[0,1)",18304113,18358273,,,,,,1,0,,0,0,18358509,0
18479812,2352142,"[0,1)",0,"[0,1)",18374292,,18479808,18479415,,,,1,0,,,,,
18361774,2351887,"[48806,60998)",0,"[0,2621)",10366962,18361634,,,,,,1,0,,1,1,18361773,1
18366286,2351887,"[12206,24398)",0,"[2621,5242)",8716851,18366253,,,,,,1,0,,0,0,18366285,0
18371806,2351865,"[36606,48798)",0,"[0,2896)",8008654,18371754,,,,,,1,0,,0,0,18371805,0
18372752,2351487,"[36606,48798)",0,"[2896,5792)",3127159,18372695,,,,,,1,0,,0,0,18372751,0
18372832,2351245,"[36602,48794)",0,"[2896,5792)",12968300,18372741,,18488752,,,,1,0,,0,0,18372831,0
18373741,2351527,"[48806,60998)",0,"[5517,8413)",9342139,18373711,,,,,,1,0,,0,0,18373740,3
18374134,2351527,"[24406,36598)",0,"[2896,5792)",3288496,18374092,,,,,,1,0,,1,1,18374133,2
18374274,2351527,"[12206,24398)",0,"[0,2896)",9297762,18374246,,,,,,1,0,,2,2,18374273,2
18374361,2351527,"[12206,24398)",0,"[2896,5792)",5363287,18374322,,,,,,1,0,,1,1,18374360,1
18374409,2351527,"[12206,24398)",0,"[5792,8688)",3893205,18374382,,,,,,1,0,,0,0,18374408,0
18374988,2351513,"[6,12198)",0,"[2896,5792)",15649515,18374950,,,,,,1,0,,0,0,18374987,0
18479871,2387709,"[0,1)",0,"[0,1)",18374292,18479415,,18374289,,,,1,0,,0,0,18479870,0
18383658,2351606,"[48806,60998)",0,"[0,2896)",13483319,13483316,,,,,,1,0,,0,0,18383657,0
18486493,2351606,"[36606,48798)",0,"[0,2896)",11913422,11913419,,,,,,1,0,,0,0,18486492,0
18488497,2351777,"[12206,24398)",0,"[5792,8688)",13482893,18488459,,18488564,,,,1,0,,0,0,18488496,0
18488509,2351606,"[24406,36598)",0,"[0,2896)",8599819,8599816,,,,,,1,0,,0,0,18488508,0
16691797,2352135,"[0,1)",0,"[0,1)",10364672,10364668,,16691796,,,,1,0,,0,0,16691798,0
16691230,2352091,"[36606,48798)",0,"[2896,5517)",10369421,16690077,,17079805,,,,1,0,,0,0,16691229,0
18297839,2387709,"[0,1)",0,"[0,1)",18271899,,18297833,18297187,,,,1,0,,,,,
16689045,2352091,"[48806,60998)",0,"[0,2896)",10346669,16687325,,17082509,,,,1,0,,0,0,16689044,0
16491746,2352091,"[36606,48798)",0,"[0,2896)",9445399,16491388,,9445403,,,,1,0,,0,0,16491745,0
18488926,2352131,"[0,1)",0,"[0,1)",18418274,,18488924,18488263,,,,1,0,,,,,
18297905,2387709,"[0,1)",0,"[0,1)",18271899,18297187,,18271896,,,,1,0,,0,0,18297904,0
18488998,2387709,"[0,1)",0,"[0,1)",18418274,18488263,,18418271,,,,1,0,,0,0,18488997,0
18480054,2351777,"[6,12198)",0,"[0,2896)",3296383,3296380,,,,,,1,0,,2,2,18480053,2
18297320,2350880,"[12202,24394)",0,"[5242,8138)",13799576,18297273,,,,,,1,0,,0,0,18297319,1
18312781,2350880,"[24402,36594)",0,"[0,2621)",15344237,18312716,,,,,,1,0,,2,2,18312780,2
18329499,2350921,"[24402,36594)",0,"[2621,5242)",12344923,18329445,,,,,,1,0,,0,0,18329498,0
18328825,2350874,"[24402,36594)",0,"[0,2621)",10646527,18328714,,18330811,,,,1,0,,0,0,18328824,0
18355091,2351245,"[12202,24394)",0,"[2896,5517)",15415557,18355020,,,,,,1,0,,0,0,18355090,0
18355591,2351513,"[48806,60998)",0,"[2896,5792)",16270768,18355557,,,,,,1,0,,0,0,18355590,0
18373059,2351513,"[12206,24398)",0,"[0,2896)",12274239,18372917,,,,,,1,0,,1,1,18373058,1
18300723,2351751,"[24406,36598)",0,"[5792,8688)",17596101,17596098,,,,,,1,0,,0,0,18300722,1
18384088,2351127,"[2,12194)",0,"[5792,8688)",13502329,18384062,,,,,,1,0,,0,0,18384087,0
18473612,2351193,"[2,12194)",0,"[0,2896)",7865933,7865930,,,,,,1,0,,0,0,18473611,0
18282267,2351408,"[30502,36598)",0,"[5242,7863)",13102056,13102053,,,,,,1,0,,0,0,18282266,1
16692926,2352135,"[0,1)",0,"[0,1)",10374313,10374309,,16692925,,,,1,0,,0,0,16692932,0
18282491,2352131,"[0,1)",0,"[0,1)",17755292,,18282488,18281238,,,,1,0,,,,,
18289201,8252394,"[0,1)",0,"[0,1)",17733477,18280890,,,18289202,,,1,0,,,,18289200,
18289211,8252394,"[0,1)",0,"[0,1)",14336204,,18289203,,,,,1,0,,0,0,,0
18282585,2387709,"[0,1)",0,"[0,1)",17755292,18281238,,17755289,,,,1,0,,0,0,18282584,0
18315647,2387709,"[0,1)",0,"[0,1)",18304242,18313572,,18313557,,,,1,0,,0,0,18315646,0
18317968,2350880,"[24402,36594)",0,"[2621,5242)",12368206,18317913,,,,,,1,0,,1,1,18317967,1
8270241,2352142,"[0,1)",0,"[0,1)",8270231,,8270240,,18319934,,,1,0,,0,0,,0
18319937,2352142,"[0,1)",0,"[0,1)",18305014,,18319935,18318266,,,,1,0,,,,,
18488593,2351831,"[6,12198)",0,"[0,2896)",13482893,18488564,,18489731,,,,1,0,,0,0,18488592,0
18320013,2387709,"[0,1)",0,"[0,1)",18305014,18318266,,18305011,,,,1,0,,0,0,18320012,0
18330930,2350896,"[24402,36594)",0,"[0,2621)",13798918,18330875,,,,,,1,0,,0,0,18330929,0
18480659,2351777,"[6,12198)",0,"[2896,5792)",6839087,6839084,,,,,,1,0,,1,1,18480658,1
18356439,2351245,"[2,12194)",0,"[2896,5792)",15405601,18356396,,,,,,1,0,,0,0,18356438,0
18357606,2351672,"[36606,48798)",0,"[2896,5792)",8815838,18357493,,,,,,1,0,,0,0,18357605,0
18373602,2351527,"[48806,60998)",0,"[0,2896)",9335098,18373564,,,,,,1,0,,2,2,18373601,5
18376126,2351579,"[24406,36598)",0,"[0,2896)",10372209,18376080,,18376279,,,,1,0,,0,0,18376125,0
18376892,2350896,"[12202,24394)",0,"[2621,5242)",17536258,17536254,,,,,,1,0,,0,0,18376891,0
12952297,2351658,"[61006,73198)",0,"[2896,5792)",3275909,3275906,,,,,,1,0,,1,1,12952296,6
18376967,2351658,"[48806,60998)",0,"[5242,8138)",3270043,18376933,,,,,,1,0,,0,0,18376966,4
18385924,2387709,"[0,1)",0,"[0,1)",18381426,18384929,,18381423,,,,1,0,,0,0,18385923,0
18355196,2351513,"[61006,73198)",0,"[0,2896)",16217557,18355158,,,,,,1,0,,2,2,18355195,2
16693167,2352135,"[0,1)",0,"[0,1)",10354657,10354653,,16693166,,,,1,0,,0,0,16693168,0
18282558,2351180,"[2,12194)",0,"[5792,8688)",17649106,17649103,,,,,,1,0,,0,0,18282557,0
18481158,2387709,"[0,1)",0,"[0,1)",18480383,18480864,,18480380,,,,1,0,,0,0,18481157,0
18290640,2351048,"[36602,48794)",0,"[0,2896)",17601326,17601323,,,,,,1,0,,0,0,18290639,0
18316990,2350953,"[2,12194)",0,"[0,2896)",3168888,18316954,,,,,,1,0,,0,0,18316989,0
18484539,2387709,"[0,1)",0,"[0,1)",18416307,18483814,,18416304,,,,1,0,,0,0,18484538,0
18489091,2351245,"[48802,60994)",0,"[2896,5792)",7807928,18489035,,,,,,1,0,,0,0,18489090,0
18358154,2351619,"[48806,60998)",0,"[5792,8413)",14665728,18358108,,,,,,1,0,,0,0,18358153,0
18355744,2351777,"[6,12198)",0,"[5792,8688)",11885207,18355714,,18360024,,,,1,0,,0,0,18355743,0
18373681,2351527,"[48806,60998)",0,"[2896,5517)",8915538,18373642,,,,,,1,0,,1,1,18373680,4
18374058,2351527,"[24406,36598)",0,"[0,2896)",8616573,18374023,,,,,,1,0,,2,2,18374057,3
18374642,2351513,"[12206,24398)",0,"[2896,5792)",15343676,18374366,,,,,,1,0,,0,0,18374641,0
18375254,2351527,"[61006,73198)",0,"[2621,5242)",9662175,18375196,,,,,,1,0,,1,1,18375253,5
18375315,2351527,"[61006,73198)",0,"[5242,8138)",3944364,18375288,,,,,,1,0,,0,0,18375314,4
18377972,2351751,"[6,12198)",0,"[5792,8688)",15574742,15574739,,18379008,,,,1,0,,0,0,18377971,0
18332763,2351751,"[12206,24398)",0,"[5792,8688)",16389605,16389602,,18378915,,,,1,0,,0,0,18332762,0
18331204,2387709,"[0,1)",0,"[0,1)",14656434,18331046,,,18383179,,,1,0,,0,0,18331203,0
18386333,2351296,"[54902,60998)",0,"[5242,7863)",15403350,15403347,,,,,,1,0,,0,0,18386332,0
18376309,2351579,"[12206,24398)",0,"[2896,5792)",10372209,18376279,,18469646,,,,1,0,,0,0,18376308,0
18355373,2351513,"[61006,73198)",0,"[2896,5792)",14850835,18355343,,,,,,1,0,,1,1,18355372,1
16693203,2352125,"[0,1)",0,"[0,1)",10374313,16692925,,,18111686,,,1,0,,0,0,16693202,0
